program,cores,problem_size,trial,execution_time
serial_random_line, 1, 1920, 9, 56.4400000000
serial_square_transpose, 1, 1920, 9, 31.8900000000
serial, 1, 1920, 10, 56.9000000000
serial_transpose, 1, 1920, 10, 32.0100000000
serial_random_line, 1, 1920, 10, 57.0100000000
serial_square_transpose, 1, 1920, 10, 31.9100000000
serial, 1, 1920, 11, 57.6200000000
serial_transpose, 1, 1920, 11, 31.9900000000
serial_random_line, 1, 1920, 11, 57.9200000000
serial_square_transpose, 1, 1920, 11, 31.9000000000
serial, 1, 1920, 12, 57.0900000000
serial_transpose, 1, 1920, 12, 32.0100000000
serial_random_line, 1, 1920, 12, 52.5400000000
serial_square_transpose, 1, 1920, 12, 31.9200000000
serial, 1, 1920, 13, 53.7600000000
serial_transpose, 1, 1920, 13, 31.9800000000
serial_random_line, 1, 1920, 13, 53.3800000000
serial_square_transpose, 1, 1920, 13, 31.9100000000
serial, 1, 1920, 14, 53.4000000000
serial_transpose, 1, 1920, 14, 31.9800000000
serial_random_line, 1, 1920, 14, 53.7000000000
serial_square_transpose, 1, 1920, 14, 31.9100000000
serial, 1, 1920, 15, 52.9000000000
serial_transpose, 1, 1920, 15, 31.9700000000
serial_random_line, 1, 1920, 15, 53.7300000000
serial_square_transpose, 1, 1920, 15, 31.9000000000
serial, 1, 2080, 1, 69.6000000000
serial_transpose, 1, 2080, 1, 40.6900000000
serial_random_line, 1, 2080, 1, 68.9100000000
serial_square_transpose, 1, 2080, 1, 40.6200000000
serial, 1, 2080, 2, 68.8300000000
serial_transpose, 1, 2080, 2, 40.7200000000
serial_random_line, 1, 2080, 2, 68.6800000000
serial_square_transpose, 1, 2080, 2, 40.6300000000
serial, 1, 2080, 3, 68.4600000000
serial_transpose, 1, 2080, 3, 40.7300000000
serial_random_line, 1, 2080, 3, 68.9400000000
serial_square_transpose, 1, 2080, 3, 40.6000000000
serial, 1, 2080, 4, 69.0300000000
serial_transpose, 1, 2080, 4, 40.7400000000
serial_random_line, 1, 2080, 4, 68.6900000000
serial_square_transpose, 1, 2080, 4, 40.6100000000
serial, 1, 2080, 5, 68.8800000000
serial_transpose, 1, 2080, 5, 40.7100000000
serial_random_line, 1, 2080, 5, 68.5400000000
serial_square_transpose, 1, 2080, 5, 40.6100000000
serial, 1, 2080, 6, 68.3300000000
serial_transpose, 1, 2080, 6, 40.7100000000
serial_random_line, 1, 2080, 6, 68.6200000000
serial_square_transpose, 1, 2080, 6, 40.5800000000
serial, 1, 2080, 7, 68.3800000000
serial_transpose, 1, 2080, 7, 40.7100000000
serial_random_line, 1, 2080, 7, 75.6400000000
serial_square_transpose, 1, 2080, 7, 40.6400000000
serial, 1, 2080, 8, 68.6200000000
serial_transpose, 1, 2080, 8, 40.7400000000
serial_random_line, 1, 2080, 8, 68.7300000000
serial_square_transpose, 1, 2080, 8, 40.6100000000
serial, 1, 2080, 9, 76.0300000000
serial_transpose, 1, 2080, 9, 40.7200000000
serial_random_line, 1, 2080, 9, 68.8900000000
serial_square_transpose, 1, 2080, 9, 40.6400000000
serial, 1, 2080, 10, 68.5800000000
serial_transpose, 1, 2080, 10, 40.7300000000
serial_random_line, 1, 2080, 10, 68.9300000000
serial_square_transpose, 1, 2080, 10, 40.6100000000
serial, 1, 2080, 11, 68.8300000000
serial_transpose, 1, 2080, 11, 40.7200000000
serial_random_line, 1, 2080, 11, 69.4200000000
serial_square_transpose, 1, 2080, 11, 40.6500000000
serial, 1, 2080, 12, 68.0900000000
serial_transpose, 1, 2080, 12, 40.7100000000
serial_random_line, 1, 2080, 12, 69.3600000000
serial_square_transpose, 1, 2080, 12, 40.6100000000
serial, 1, 2080, 13, 74.8700000000
serial_transpose, 1, 2080, 13, 40.7300000000
serial_random_line, 1, 2080, 13, 75.6600000000
serial_square_transpose, 1, 2080, 13, 40.5900000000
serial, 1, 2080, 14, 76.8600000000
serial_transpose, 1, 2080, 14, 40.7100000000
serial_random_line, 1, 2080, 14, 76.2300000000
serial_square_transpose, 1, 2080, 14, 40.6200000000
serial, 1, 2080, 15, 73.3200000000
serial_transpose, 1, 2080, 15, 40.7300000000
serial_random_line, 1, 2080, 15, 74.9400000000
serial_square_transpose, 1, 2080, 15, 40.6100000000
