program,cores,problem_size,trial,execution_time
parallel_steps, 16, 280, 3, 4.5637219548
parallel_unit, 32, 280, 3, 4.0376005098
parallel_steps, 32, 280, 3, 2.8021839336
parallel_unit, 4, 280, 4, 19.1443586051
parallel_steps, 4, 280, 4, 17.6609426364
parallel_unit, 8, 280, 4, 11.5610593706
parallel_steps, 8, 280, 4, 8.8589509130
parallel_unit, 16, 280, 4, 6.3385017365
parallel_steps, 16, 280, 4, 4.5691002905
parallel_unit, 32, 280, 4, 4.0325583741
parallel_steps, 32, 280, 4, 2.8271167651
parallel_unit, 4, 280, 5, 19.1568155885
parallel_steps, 4, 280, 5, 17.6636776552
parallel_unit, 8, 280, 5, 11.5647677928
parallel_steps, 8, 280, 5, 8.8700181767
parallel_unit, 16, 280, 5, 6.3329996765
parallel_steps, 16, 280, 5, 4.5694497675
parallel_unit, 32, 280, 5, 4.0372750461
parallel_steps, 32, 280, 5, 2.7569530010
parallel_unit, 4, 280, 6, 19.1492161229
parallel_steps, 4, 280, 6, 17.7287968993
parallel_unit, 8, 280, 6, 11.5648473799
parallel_steps, 8, 280, 6, 8.8596473634
parallel_unit, 16, 280, 6, 6.3467274085
parallel_steps, 16, 280, 6, 4.5658816099
parallel_unit, 32, 280, 6, 4.0304866508
parallel_steps, 32, 280, 6, 2.8146905974
parallel_unit, 4, 280, 7, 19.1501369476
parallel_steps, 4, 280, 7, 17.6638441011
parallel_unit, 8, 280, 7, 11.5675738156
parallel_steps, 8, 280, 7, 8.8549820408
parallel_unit, 16, 280, 7, 6.3299270496
parallel_steps, 16, 280, 7, 4.5686163977
parallel_unit, 32, 280, 7, 4.0349997431
parallel_steps, 32, 280, 7, 2.8764201179
parallel_unit, 4, 280, 8, 19.1432792544
parallel_steps, 4, 280, 8, 17.6715521961
parallel_unit, 8, 280, 8, 11.5654724613
parallel_steps, 8, 280, 8, 8.8621904850
parallel_unit, 16, 280, 8, 6.3322209343
parallel_steps, 16, 280, 8, 4.5691968948
parallel_unit, 32, 280, 8, 4.0589852259
parallel_steps, 32, 280, 8, 2.7629106864
parallel_unit, 4, 280, 9, 19.1510723680
parallel_steps, 4, 280, 9, 17.7036770731
parallel_unit, 8, 280, 9, 11.5799632818
parallel_steps, 8, 280, 9, 8.8504801765
parallel_unit, 16, 280, 9, 6.3335612267
parallel_steps, 16, 280, 9, 4.5675382465
parallel_unit, 32, 280, 9, 4.0530581474
parallel_steps, 32, 280, 9, 2.8281360865
parallel_unit, 4, 280, 10, 19.1488486007
parallel_steps, 4, 280, 10, 17.7150161117
parallel_unit, 8, 280, 10, 11.5654613152
parallel_steps, 8, 280, 10, 8.8554642051
parallel_unit, 16, 280, 10, 6.3353460431
parallel_steps, 16, 280, 10, 4.5667618066
parallel_unit, 32, 280, 10, 4.5701887384
parallel_steps, 32, 280, 10, 2.8033067137
parallel_unit, 4, 280, 11, 19.4479254410
parallel_steps, 4, 280, 11, 17.7324700803
parallel_unit, 8, 280, 11, 11.5582534224
parallel_steps, 8, 280, 11, 8.8502001539
parallel_unit, 16, 280, 11, 6.3332361951
parallel_steps, 16, 280, 11, 4.5711677074
parallel_unit, 32, 280, 11, 4.1434169263
parallel_steps, 32, 280, 11, 2.7894811109
parallel_unit, 4, 280, 12, 19.1381262913
parallel_steps, 4, 280, 12, 17.6710710377
parallel_unit, 8, 280, 12, 11.5614432991
parallel_steps, 8, 280, 12, 8.8635367677
parallel_unit, 16, 280, 12, 6.3347521052
parallel_steps, 16, 280, 12, 4.5705298632
parallel_unit, 32, 280, 12, 4.0357701629
parallel_steps, 32, 280, 12, 2.7774223536
parallel_unit, 4, 280, 13, 19.1485026330
parallel_steps, 4, 280, 13, 17.6671018973
parallel_unit, 8, 280, 13, 11.5603792295
parallel_steps, 8, 280, 13, 8.8664323539
parallel_unit, 16, 280, 13, 6.3328529000
parallel_steps, 16, 280, 13, 4.5658053011
parallel_unit, 32, 280, 13, 4.0355442539
parallel_steps, 32, 280, 13, 2.8323075101
parallel_unit, 4, 280, 14, 19.1432704553
parallel_steps, 4, 280, 14, 17.7010696605
parallel_unit, 8, 280, 14, 11.5653532147
parallel_steps, 8, 280, 14, 8.8490480781
parallel_unit, 16, 280, 14, 6.3342679366
parallel_steps, 16, 280, 14, 4.5741991103
parallel_unit, 32, 280, 14, 4.0366510972
parallel_steps, 32, 280, 14, 2.8023422137
parallel_unit, 4, 280, 15, 19.1502543688
parallel_steps, 4, 280, 15, 17.6639275998
parallel_unit, 8, 280, 15, 11.5606565475
parallel_steps, 8, 280, 15, 8.8469027355
parallel_unit, 16, 280, 15, 6.3363686651
parallel_steps, 16, 280, 15, 4.5726209655
parallel_unit, 32, 280, 15, 4.2527526394
parallel_steps, 32, 280, 15, 2.7914575115
parallel_unit, 4, 320, 1, 23.2053630948
parallel_steps, 4, 320, 1, 21.3849671111
parallel_unit, 8, 320, 1, 13.9406693205
parallel_steps, 8, 320, 1, 10.7197387591
parallel_unit, 16, 320, 1, 7.6329920590
parallel_steps, 16, 320, 1, 5.5210865065
parallel_unit, 32, 320, 1, 4.8448809534
parallel_steps, 32, 320, 1, 3.3588515222
parallel_unit, 4, 320, 2, 23.2129893824
parallel_steps, 4, 320, 2, 21.4461968616
parallel_unit, 8, 320, 2, 14.0730119124
parallel_steps, 8, 320, 2, 10.7313805819
parallel_unit, 16, 320, 2, 7.6347106174
parallel_steps, 16, 320, 2, 5.5263309628
parallel_unit, 32, 320, 2, 4.8458584026
parallel_steps, 32, 320, 2, 3.3600662649
parallel_unit, 4, 320, 3, 23.2971256003
parallel_steps, 4, 320, 3, 21.3805846721
parallel_unit, 8, 320, 3, 14.0751308724
parallel_steps, 8, 320, 3, 10.7261266187
parallel_unit, 16, 320, 3, 7.6338140741
parallel_steps, 16, 320, 3, 5.5288736150
parallel_unit, 32, 320, 3, 4.8433229849
parallel_steps, 32, 320, 3, 3.3491231874
parallel_unit, 4, 320, 4, 23.2155783176
parallel_steps, 4, 320, 4, 21.4011616483
parallel_unit, 8, 320, 4, 14.0723707899
parallel_steps, 8, 320, 4, 10.7263490856
parallel_unit, 16, 320, 4, 7.6281356812
parallel_steps, 16, 320, 4, 5.5292803571
parallel_unit, 32, 320, 4, 4.8462200388
parallel_steps, 32, 320, 4, 3.3505832404
parallel_unit, 4, 320, 5, 23.2068872154
parallel_steps, 4, 320, 5, 21.4656949788
parallel_unit, 8, 320, 5, 14.0708523765
parallel_steps, 8, 320, 5, 10.7163638026
parallel_unit, 16, 320, 5, 7.6369220838
parallel_steps, 16, 320, 5, 5.5207312331
parallel_unit, 32, 320, 5, 4.8433040008
parallel_steps, 32, 320, 5, 3.3452488407
