program,cores,problem_size,trial,execution_time
for_parallel,4,1600,13, 11.3316211775
task_parallel,4,1600,13, 11.5623302981
for_parallel_transpose,4,1600,13, 4.7390853912
task_parallel_transpose,4,1600,13, 4.8864828944
for_parallel,8,1600,13, 5.7522236630
task_parallel,8,1600,13, 5.7729990780
for_parallel_transpose,8,1600,13, 2.4551147521
task_parallel_transpose,8,1600,13, 2.5837133005
for_parallel,16,1600,13, 2.9457394630
task_parallel,16,1600,13, 2.9428048655
for_parallel_transpose,16,1600,13, 1.2797056213
task_parallel_transpose,16,1600,13, 1.4131130129
for_parallel,32,1600,13, 1.5186318979
task_parallel,32,1600,13, 1.5668741390
for_parallel_transpose,32,1600,13, 0.7033855692
task_parallel_transpose,32,1600,13, 0.8579024076
for_parallel,4,1600,14, 11.4613386914
task_parallel,4,1600,14, 11.4496516138
for_parallel_transpose,4,1600,14, 4.7663278058
task_parallel_transpose,4,1600,14, 4.8198725954
for_parallel,8,1600,14, 5.7430070043
task_parallel,8,1600,14, 5.6598509848
for_parallel_transpose,8,1600,14, 2.4637423232
task_parallel_transpose,8,1600,14, 2.5583657250
for_parallel,16,1600,14, 2.9382893518
task_parallel,16,1600,14, 2.9559432417
for_parallel_transpose,16,1600,14, 1.2846711576
task_parallel_transpose,16,1600,14, 1.4262224734
for_parallel,32,1600,14, 1.6256440729
task_parallel,32,1600,14, 1.5786799341
for_parallel_transpose,32,1600,14, 0.7083533704
task_parallel_transpose,32,1600,14, 0.8784063533
for_parallel,4,1600,15, 11.4939085394
task_parallel,4,1600,15, 11.8875470683
for_parallel_transpose,4,1600,15, 4.7953450605
task_parallel_transpose,4,1600,15, 4.8837599605
for_parallel,8,1600,15, 5.7590321153
task_parallel,8,1600,15, 5.7509610802
for_parallel_transpose,8,1600,15, 2.5173169822
task_parallel_transpose,8,1600,15, 2.5567128658
for_parallel,16,1600,15, 2.9424670115
task_parallel,16,1600,15, 3.0276769996
for_parallel_transpose,16,1600,15, 1.2864803225
task_parallel_transpose,16,1600,15, 1.3924320936
for_parallel,32,1600,15, 1.5363130718
task_parallel,32,1600,15, 1.5581914634
for_parallel_transpose,32,1600,15, 0.7056710944
task_parallel_transpose,32,1600,15, 0.8463387489
for_parallel,4,1760,1, 16.0541402921
task_parallel,4,1760,1, 14.8841901422
for_parallel_transpose,4,1760,1, 6.2892323434
task_parallel_transpose,4,1760,1, 6.4076318517
for_parallel,8,1760,1, 7.9934362099
task_parallel,8,1760,1, 8.0936338529
for_parallel_transpose,8,1760,1, 3.2221601829
task_parallel_transpose,8,1760,1, 3.3486002311
for_parallel,16,1760,1, 4.0414850712
task_parallel,16,1760,1, 4.0385302752
for_parallel_transpose,16,1760,1, 1.6956242174
task_parallel_transpose,16,1760,1, 1.8143883571
for_parallel,32,1760,1, 2.0970897898
task_parallel,32,1760,1, 2.1524447575
for_parallel_transpose,32,1760,1, 0.9061820656
task_parallel_transpose,32,1760,1, 1.1019132808
for_parallel,4,1760,2, 15.8666684479
task_parallel,4,1760,2, 14.9073694348
for_parallel_transpose,4,1760,2, 6.2774405181
task_parallel_transpose,4,1760,2, 6.3824994192
for_parallel,8,1760,2, 8.0820929334
task_parallel,8,1760,2, 8.0692636147
for_parallel_transpose,8,1760,2, 3.2356525064
task_parallel_transpose,8,1760,2, 3.3675670624
for_parallel,16,1760,2, 4.1086094230
task_parallel,16,1760,2, 4.0906585008
for_parallel_transpose,16,1760,2, 1.6891455501
task_parallel_transpose,16,1760,2, 1.8345204145
for_parallel,32,1760,2, 2.1386924535
task_parallel,32,1760,2, 2.1342856213
for_parallel_transpose,32,1760,2, 0.9214875251
task_parallel_transpose,32,1760,2, 1.0890286788
for_parallel,4,1760,3, 15.3497033864
task_parallel,4,1760,3, 14.9101765603
for_parallel_transpose,4,1760,3, 6.3156701922
task_parallel_transpose,4,1760,3, 6.4584011957
for_parallel,8,1760,3, 8.0352074429
task_parallel,8,1760,3, 8.0307392627
for_parallel_transpose,8,1760,3, 3.2230204567
task_parallel_transpose,8,1760,3, 3.3666996807
for_parallel,16,1760,3, 3.9887365550
task_parallel,16,1760,3, 4.0599258691
for_parallel_transpose,16,1760,3, 1.7082832605
task_parallel_transpose,16,1760,3, 1.8193473071
for_parallel,32,1760,3, 2.0805454031
task_parallel,32,1760,3, 2.1047762185
for_parallel_transpose,32,1760,3, 0.9277966321
task_parallel_transpose,32,1760,3, 1.1000340730
for_parallel,4,1760,4, 16.0737094954
task_parallel,4,1760,4, 14.0643522516
for_parallel_transpose,4,1760,4, 6.3408506811
task_parallel_transpose,4,1760,4, 6.4136480018
for_parallel,8,1760,4, 7.8865965828
task_parallel,8,1760,4, 8.0832974762
for_parallel_transpose,8,1760,4, 3.2181887403
task_parallel_transpose,8,1760,4, 3.3691626787
for_parallel,16,1760,4, 4.0545223430
task_parallel,16,1760,4, 4.0925115868
for_parallel_transpose,16,1760,4, 1.6927721128
task_parallel_transpose,16,1760,4, 1.8566964120
for_parallel,32,1760,4, 2.1246106029
