program,cores,problem_size,trial,execution_time
parallel,4,100000000,14, 33.3402489930
parallel_rand_r,4,100000000,14, 14.1843238100
parallel,8,100000000,14, 26.2801736950
parallel_rand_r,8,100000000,14, 9.3903147380
parallel,16,100000000,14, 22.9759057130
parallel_rand_r,16,100000000,14, 12.5496385990
parallel,32,100000000,14, 24.2415152270
parallel_rand_r,32,100000000,14, 20.5141268400
parallel,4,100000000,15, 31.6676208000
parallel_rand_r,4,100000000,15, 14.1836798360
parallel,8,100000000,15, 25.6295585310
parallel_rand_r,8,100000000,15, 9.6584881210
parallel,16,100000000,15, 22.4831491160
parallel_rand_r,16,100000000,15, 13.4953469190
parallel,32,100000000,15, 26.5331429090
parallel_rand_r,32,100000000,15, 21.0304851970
parallel,4,150000000,1, 38.2882095060
parallel_rand_r,4,150000000,1, 21.5396898830
parallel,8,150000000,1, 28.8212739450
parallel_rand_r,8,150000000,1, 12.5484508340
parallel,16,150000000,1, 27.5045473040
parallel_rand_r,16,150000000,1, 18.7931462690
parallel,32,150000000,1, 26.3701549650
parallel_rand_r,32,150000000,1, 28.5402553030
parallel,4,150000000,2, 42.4574751290
parallel_rand_r,4,150000000,2, 21.5988675490
parallel,8,150000000,2, 29.4488233060
parallel_rand_r,8,150000000,2, 11.7165522930
parallel,16,150000000,2, 27.2416250020
parallel_rand_r,16,150000000,2, 12.3576768550
parallel,32,150000000,2, 31.2134384470
parallel_rand_r,32,150000000,2, 28.8395718470
parallel,4,150000000,3, 36.8866895130
parallel_rand_r,4,150000000,3, 21.3773740400
parallel,8,150000000,3, 28.4706500800
parallel_rand_r,8,150000000,3, 12.9226807760
parallel,16,150000000,3, 27.5738803750
parallel_rand_r,16,150000000,3, 21.1619207150
parallel,32,150000000,3, 27.9183386370
parallel_rand_r,32,150000000,3, 28.4637065110
parallel,4,150000000,4, 39.8925432880
parallel_rand_r,4,150000000,4, 21.3427201180
parallel,8,150000000,4, 25.7830093620
parallel_rand_r,8,150000000,4, 12.9244526580
parallel,16,150000000,4, 26.0011785630
parallel_rand_r,16,150000000,4, 18.8964009600
parallel,32,150000000,4, 31.6014853630
parallel_rand_r,32,150000000,4, 28.7521906350
parallel,4,150000000,5, 38.3725908080
parallel_rand_r,4,150000000,5, 21.3851287630
parallel,8,150000000,5, 30.1525529330
parallel_rand_r,8,150000000,5, 13.9145905960
parallel,16,150000000,5, 24.5719420530
parallel_rand_r,16,150000000,5, 21.5675937870
parallel,32,150000000,5, 30.5475155490
parallel_rand_r,32,150000000,5, 28.9883661310
parallel,4,150000000,6, 36.9667280360
parallel_rand_r,4,150000000,6, 21.4524434230
parallel,8,150000000,6, 28.5189308600
parallel_rand_r,8,150000000,6, 14.4248737360
parallel,16,150000000,6, 29.3600611710
parallel_rand_r,16,150000000,6, 16.7361765220
parallel,32,150000000,6, 29.0395667940
parallel_rand_r,32,150000000,6, 29.3079716670
parallel,4,150000000,7, 40.4044108760
parallel_rand_r,4,150000000,7, 21.3504100220
parallel,8,150000000,7, 28.8418305150
parallel_rand_r,8,150000000,7, 11.5076773810
parallel,16,150000000,7, 25.5916511450
parallel_rand_r,16,150000000,7, 18.6565404080
parallel,32,150000000,7, 31.6295623060
parallel_rand_r,32,150000000,7, 28.6676546350
parallel,4,150000000,8, 39.7998727640
parallel_rand_r,4,150000000,8, 21.4612418090
parallel,8,150000000,8, 27.9319135340
parallel_rand_r,8,150000000,8, 12.2140284000
parallel,16,150000000,8, 27.7320988100
parallel_rand_r,16,150000000,8, 20.6231788190
parallel,32,150000000,8, 30.9048991170
parallel_rand_r,32,150000000,8, 28.8552933480
parallel,4,150000000,9, 38.4390152510
parallel_rand_r,4,150000000,9, 21.4527370800
parallel,8,150000000,9, 27.7412083770
parallel_rand_r,8,150000000,9, 12.8498726120
parallel,16,150000000,9, 24.6009571840
parallel_rand_r,16,150000000,9, 19.3935757150
parallel,32,150000000,9, 26.9818512280
parallel_rand_r,32,150000000,9, 28.8147517170
parallel,4,150000000,10, 39.2944437130
parallel_rand_r,4,150000000,10, 21.3655768800
parallel,8,150000000,10, 28.0437795740
parallel_rand_r,8,150000000,10, 11.8627397440
parallel,16,150000000,10, 24.5245794720
parallel_rand_r,16,150000000,10, 19.8900260240
parallel,32,150000000,10, 31.2246522630
parallel_rand_r,32,150000000,10, 29.0347901540
parallel,4,150000000,11, 35.5392312840
parallel_rand_r,4,150000000,11, 21.4395945380
parallel,8,150000000,11, 29.8078661610
parallel_rand_r,8,150000000,11, 12.7470879630
parallel,16,150000000,11, 26.4914605850
parallel_rand_r,16,150000000,11, 19.9081336140
parallel,32,150000000,11, 28.7636332560
parallel_rand_r,32,150000000,11, 29.0867579960
parallel,4,150000000,12, 37.3482470280
parallel_rand_r,4,150000000,12, 21.5095668440
parallel,8,150000000,12, 29.0947388970
parallel_rand_r,8,150000000,12, 12.6001487110
parallel,16,150000000,12, 27.4285268420
parallel_rand_r,16,150000000,12, 16.2415691380
parallel,32,150000000,12, 28.3508225000
parallel_rand_r,32,150000000,12, 29.0082821260
parallel,4,150000000,13, 40.2698670050
parallel_rand_r,4,150000000,13, 21.5399175100
parallel,8,150000000,13, 30.1656187800
parallel_rand_r,8,150000000,13, 11.8481903920
parallel,16,150000000,13, 26.2184426000
parallel_rand_r,16,150000000,13, 17.8468569620
parallel,32,150000000,13, 27.2440906750
parallel_rand_r,32,150000000,13, 28.7472276470
parallel,4,150000000,14, 36.6878327950
parallel_rand_r,4,150000000,14, 21.3923407560
parallel,8,150000000,14, 30.5911091430
parallel_rand_r,8,150000000,14, 12.7015423140
parallel,16,150000000,14, 28.0251491180
parallel_rand_r,16,150000000,14, 19.3306225890
parallel,32,150000000,14, 28.7169405470
parallel_rand_r,32,150000000,14, 28.6237969380
parallel,4,150000000,15, 41.6299351500
parallel_rand_r,4,150000000,15, 21.3602648750
parallel,8,150000000,15, 29.1440760270
parallel_rand_r,8,150000000,15, 12.0966234250
parallel,16,150000000,15, 24.3921531040
parallel_rand_r,16,150000000,15, 17.8189213300
parallel,32,150000000,15, 26.5363379530
parallel_rand_r,32,150000000,15, 28.4468756110
parallel,4,200000000,1, 49.3679690620
parallel_rand_r,4,200000000,1, 28.4452346280
parallel,8,200000000,1, 39.3979231110
parallel_rand_r,8,200000000,1, 18.7458128640
parallel,16,200000000,1, 36.4456183840
parallel_rand_r,16,200000000,1, 29.0432138500
parallel,32,200000000,1, 36.6881389050
parallel_rand_r,32,200000000,1, 36.2106869750
parallel,4,200000000,2, 52.8752826000
parallel_rand_r,4,200000000,2, 28.4911107560
parallel,8,200000000,2, 38.3991856750
parallel_rand_r,8,200000000,2, 15.1058354680
parallel,16,200000000,2, 35.0347639340
parallel_rand_r,16,200000000,2, 23.0479856740
parallel,32,200000000,2, 35.5369747530
parallel_rand_r,32,200000000,2, 36.9377574140
parallel,4,200000000,3, 49.9407008940
parallel_rand_r,4,200000000,3, 28.4473691110
parallel,8,200000000,3, 39.8420073480
parallel_rand_r,8,200000000,3, 15.1131791730
parallel,16,200000000,3, 32.7303351460
parallel_rand_r,16,200000000,3, 18.7385706630
parallel,32,200000000,3, 35.7868849880
parallel_rand_r,32,200000000,3, 37.1320427910
parallel,4,200000000,4, 49.3553731440
parallel_rand_r,4,200000000,4, 28.5775766780
parallel,8,200000000,4, 40.5570670560
parallel_rand_r,8,200000000,4, 16.5640639930
parallel,16,200000000,4, 32.9102621840
parallel_rand_r,16,200000000,4, 21.9755707820
parallel,32,200000000,4, 41.2857478880
parallel_rand_r,32,200000000,4, 36.3626468860
parallel,4,200000000,5, 56.9180042710
parallel_rand_r,4,200000000,5, 28.4688845210
parallel,8,200000000,5, 34.3621036700
parallel_rand_r,8,200000000,5, 15.0623413050
parallel,16,200000000,5, 36.3037503120
parallel_rand_r,16,200000000,5, 24.0021456840
parallel,32,200000000,5, 42.4840385060
parallel_rand_r,32,200000000,5, 36.1113037570
parallel,4,200000000,6, 47.5740117910
parallel_rand_r,4,200000000,6, 28.5066283510
parallel,8,200000000,6, 38.4754384840
parallel_rand_r,8,200000000,6, 16.5430476510
parallel,16,200000000,6, 34.5504673120
parallel_rand_r,16,200000000,6, 20.5293530580
parallel,32,200000000,6, 36.5129770390
parallel_rand_r,32,200000000,6, 36.3343085650
parallel,4,200000000,7, 48.4504409860
parallel_rand_r,4,200000000,7, 28.4619132230
parallel,8,200000000,7, 38.8395694310
parallel_rand_r,8,200000000,7, 15.7737961420
parallel,16,200000000,7, 36.6873360390
parallel_rand_r,16,200000000,7, 27.2138117720
parallel,32,200000000,7, 34.3172728700
parallel_rand_r,32,200000000,7, 36.7938294050
parallel,4,200000000,8, 56.4177546420
parallel_rand_r,4,200000000,8, 28.5091357290
parallel,8,200000000,8, 39.8631474710
parallel_rand_r,8,200000000,8, 15.6825555250
parallel,16,200000000,8, 36.6305644700
parallel_rand_r,16,200000000,8, 17.8488170790
parallel,32,200000000,8, 40.9342056710
parallel_rand_r,32,200000000,8, 36.3451377340
parallel,4,200000000,9, 53.7884109110
parallel_rand_r,4,200000000,9, 28.4223464230
parallel,8,200000000,9, 34.2118722780
parallel_rand_r,8,200000000,9, 16.5663640720
parallel,16,200000000,9, 39.7462784430
parallel_rand_r,16,200000000,9, 25.7434160380
parallel,32,200000000,9, 36.4460062620
parallel_rand_r,32,200000000,9, 36.0164031830
parallel,4,200000000,10, 50.9388019120
parallel_rand_r,4,200000000,10, 28.4830343620
parallel,8,200000000,10, 39.7650051660
parallel_rand_r,8,200000000,10, 14.9550233410
parallel,16,200000000,10, 37.3421863240
parallel_rand_r,16,200000000,10, 19.5193918700
parallel,32,200000000,10, 33.9720388130
parallel_rand_r,32,200000000,10, 36.4522136330
parallel,4,200000000,11, 49.4728593890
parallel_rand_r,4,200000000,11, 28.4930316840
parallel,8,200000000,11, 36.4396948150
parallel_rand_r,8,200000000,11, 14.7992580020
parallel,16,200000000,11, 36.3532164890
parallel_rand_r,16,200000000,11, 24.2108437020
parallel,32,200000000,11, 40.0071371140
parallel_rand_r,32,200000000,11, 35.8365373700
parallel,4,200000000,12, 47.6834999360
parallel_rand_r,4,200000000,12, 28.5154200390
parallel,8,200000000,12, 39.6018866580
parallel_rand_r,8,200000000,12, 16.3534691550
parallel,16,200000000,12, 34.4058479240
parallel_rand_r,16,200000000,12, 22.6014915230
parallel,32,200000000,12, 36.8461975490
parallel_rand_r,32,200000000,12, 35.6070042920
parallel,4,200000000,13, 48.3248199200
parallel_rand_r,4,200000000,13, 28.5067817560
parallel,8,200000000,13, 38.1960051940
parallel_rand_r,8,200000000,13, 15.9970076900
parallel,16,200000000,13, 37.7577393200
parallel_rand_r,16,200000000,13, 22.0829798590
parallel,32,200000000,13, 39.9511835310
parallel_rand_r,32,200000000,13, 36.0618092010
parallel,4,200000000,14, 53.5176822230
parallel_rand_r,4,200000000,14, 28.4865563400
parallel,8,200000000,14, 33.8761463830
parallel_rand_r,8,200000000,14, 15.5063906120
parallel,16,200000000,14, 37.8635509990
parallel_rand_r,16,200000000,14, 18.4411060540
parallel,32,200000000,14, 35.3952069500
parallel_rand_r,32,200000000,14, 35.8415914470
parallel,4,200000000,15, 53.1731578230
parallel_rand_r,4,200000000,15, 28.5200901260
parallel,8,200000000,15, 39.9277979400
parallel_rand_r,8,200000000,15, 14.9281700540
parallel,16,200000000,15, 35.0610737150
parallel_rand_r,16,200000000,15, 23.7219186450
parallel,32,200000000,15, 36.5273323040
parallel_rand_r,32,200000000,15, 36.5567468870
parallel,4,250000000,1, 71.8429918990
parallel_rand_r,4,250000000,1, 35.5731206790
parallel,8,250000000,1, 49.6306559740
parallel_rand_r,8,250000000,1, 18.5707416160
parallel,16,250000000,1, 40.8213992570
parallel_rand_r,16,250000000,1, 29.9520192430
parallel,32,250000000,1, 45.5327747460
parallel_rand_r,32,250000000,1, 42.7946016070
parallel,4,250000000,2, 62.0653665030
parallel_rand_r,4,250000000,2, 35.5289817850
parallel,8,250000000,2, 50.0256197640
parallel_rand_r,8,250000000,2, 19.4186199500
parallel,16,250000000,2, 43.4673513790
parallel_rand_r,16,250000000,2, 25.1345387230
parallel,32,250000000,2, 44.6438073600
parallel_rand_r,32,250000000,2, 42.3662242850
parallel,4,250000000,3, 60.4221359640
parallel_rand_r,4,250000000,3, 35.6752312050
parallel,8,250000000,3, 46.2254272270
parallel_rand_r,8,250000000,3, 19.6146926620
parallel,16,250000000,3, 45.6333591370
parallel_rand_r,16,250000000,3, 21.5209753900
parallel,32,250000000,3, 44.9183970570
parallel_rand_r,32,250000000,3, 42.9616906430
parallel,4,250000000,4, 60.9167449400
parallel_rand_r,4,250000000,4, 35.8881098360
parallel,8,250000000,4, 50.0205535020
parallel_rand_r,8,250000000,4, 21.1070314690
parallel,16,250000000,4, 40.2038566740
parallel_rand_r,16,250000000,4, 31.9874576440
parallel,32,250000000,4, 44.7182166450
parallel_rand_r,32,250000000,4, 42.9614856750
parallel,4,250000000,5, 60.9586584010
parallel_rand_r,4,250000000,5, 35.6949040370
parallel,8,250000000,5, 46.1441944160
parallel_rand_r,8,250000000,5, 20.0922298360
parallel,16,250000000,5, 45.4218167080
parallel_rand_r,16,250000000,5, 22.5976587700
parallel,32,250000000,5, 49.6453229830
parallel_rand_r,32,250000000,5, 43.2781114020
parallel,4,250000000,6, 60.9515410260
parallel_rand_r,4,250000000,6, 35.6626104000
parallel,8,250000000,6, 47.3366543540
parallel_rand_r,8,250000000,6, 19.2889166980
parallel,16,250000000,6, 39.8710109950
parallel_rand_r,16,250000000,6, 28.1593541740
parallel,32,250000000,6, 44.7512419670
parallel_rand_r,32,250000000,6, 42.5040927940
parallel,4,250000000,7, 65.3580365210
parallel_rand_r,4,250000000,7, 35.5303793240
parallel,8,250000000,7, 49.7216231890
parallel_rand_r,8,250000000,7, 20.4873317690
parallel,16,250000000,7, 40.3247378820
parallel_rand_r,16,250000000,7, 28.1194988990
parallel,32,250000000,7, 51.9829381900
parallel_rand_r,32,250000000,7, 42.6401996290
parallel,4,250000000,8, 69.4688969420
parallel_rand_r,4,250000000,8, 35.5345243420
parallel,8,250000000,8, 47.7208682660
parallel_rand_r,8,250000000,8, 20.0227636330
parallel,16,250000000,8, 43.7905603970
parallel_rand_r,16,250000000,8, 30.4616561320
parallel,32,250000000,8, 44.5779555710
parallel_rand_r,32,250000000,8, 43.1739768870
parallel,4,250000000,9, 61.4994446700
parallel_rand_r,4,250000000,9, 35.5648302680
parallel,8,250000000,9, 48.9628871530
parallel_rand_r,8,250000000,9, 20.0400400200
parallel,16,250000000,9, 45.2898187720
parallel_rand_r,16,250000000,9, 27.2441852900
parallel,32,250000000,9, 53.3060673540
parallel_rand_r,32,250000000,9, 42.8773166150
parallel,4,250000000,10, 61.1649413770
parallel_rand_r,4,250000000,10, 35.5289314700
parallel,8,250000000,10, 47.5913782270
parallel_rand_r,8,250000000,10, 20.6165618460
parallel,16,250000000,10, 48.1311369030
parallel_rand_r,16,250000000,10, 22.9579609270
parallel,32,250000000,10, 43.5936943330
parallel_rand_r,32,250000000,10, 43.2529140800
parallel,4,250000000,11, 70.2494470530
parallel_rand_r,4,250000000,11, 35.6057973610
parallel,8,250000000,11, 50.4630397090
parallel_rand_r,8,250000000,11, 19.1501149570
parallel,16,250000000,11, 40.0661043410
parallel_rand_r,16,250000000,11, 18.6300547190
parallel,32,250000000,11, 43.8533068980
parallel_rand_r,32,250000000,11, 43.2402739320
parallel,4,250000000,12, 60.0343062590
parallel_rand_r,4,250000000,12, 35.5458436530
parallel,8,250000000,12, 47.1256078000
parallel_rand_r,8,250000000,12, 19.2097552680
parallel,16,250000000,12, 41.4288845940
parallel_rand_r,16,250000000,12, 20.4407990310
parallel,32,250000000,12, 45.0792697840
parallel_rand_r,32,250000000,12, 43.3436761450
parallel,4,250000000,13, 66.5066668970
parallel_rand_r,4,250000000,13, 35.9419792420
parallel,8,250000000,13, 48.5989267540
parallel_rand_r,8,250000000,13, 20.3563929560
parallel,16,250000000,13, 45.4769455720
parallel_rand_r,16,250000000,13, 29.8902302270
parallel,32,250000000,13, 44.7941014800
parallel_rand_r,32,250000000,13, 42.3652738280
parallel,4,250000000,14, 59.4935081090
parallel_rand_r,4,250000000,14, 35.5461976210
parallel,8,250000000,14, 47.5883518560
parallel_rand_r,8,250000000,14, 18.6687276130
parallel,16,250000000,14, 46.1364184300
parallel_rand_r,16,250000000,14, 21.5580153790
parallel,32,250000000,14, 46.7599457960
parallel_rand_r,32,250000000,14, 42.4132837510
parallel,4,250000000,15, 59.2111009980
parallel_rand_r,4,250000000,15, 35.5936495310
parallel,8,250000000,15, 49.0791157570
parallel_rand_r,8,250000000,15, 20.0451481920
parallel,16,250000000,15, 45.9529759040
parallel_rand_r,16,250000000,15, 28.4861880820
parallel,32,250000000,15, 46.7356139440
parallel_rand_r,32,250000000,15, 42.8150934320
